timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:53:16.021, 5 %, 1642 MiB
2022/01/04 15:53:17.035, 5 %, 1876 MiB
2022/01/04 15:53:18.048, 5 %, 1876 MiB
2022/01/04 15:53:19.061, 5 %, 1876 MiB
2022/01/04 15:53:20.074, 5 %, 1876 MiB
2022/01/04 15:53:21.088, 5 %, 1876 MiB
2022/01/04 15:53:22.101, 5 %, 1876 MiB
2022/01/04 15:53:23.114, 5 %, 1876 MiB
2022/01/04 15:53:24.127, 5 %, 1876 MiB
2022/01/04 15:53:25.140, 5 %, 1876 MiB
2022/01/04 15:53:26.153, 5 %, 1876 MiB
2022/01/04 15:53:27.166, 5 %, 1876 MiB
2022/01/04 15:53:28.258, 0 %, 0 MiB
2022/01/04 15:53:29.278, 0 %, 3 MiB
2022/01/04 15:53:30.291, 4 %, 974 MiB
2022/01/04 15:53:31.304, 4 %, 1482 MiB
2022/01/04 15:53:32.319, 3 %, 1876 MiB
2022/01/04 15:53:33.332, 5 %, 1876 MiB
2022/01/04 15:53:34.345, 5 %, 1876 MiB
2022/01/04 15:53:35.359, 5 %, 1876 MiB
2022/01/04 15:53:36.372, 5 %, 1876 MiB
2022/01/04 15:53:37.385, 5 %, 1876 MiB
2022/01/04 15:53:38.398, 5 %, 1876 MiB
2022/01/04 15:53:39.411, 5 %, 1876 MiB
2022/01/04 15:53:40.425, 5 %, 1876 MiB
2022/01/04 15:53:41.438, 5 %, 1876 MiB
2022/01/04 15:53:42.451, 5 %, 1876 MiB
2022/01/04 15:53:43.465, 49 %, 0 MiB
2022/01/04 15:53:44.479, 0 %, 0 MiB
2022/01/04 15:53:45.492, 4 %, 788 MiB
2022/01/04 15:53:46.506, 4 %, 1284 MiB
2022/01/04 15:53:47.519, 8 %, 1812 MiB
2022/01/04 15:53:48.532, 5 %, 1876 MiB
2022/01/04 15:53:49.546, 5 %, 1876 MiB
2022/01/04 15:53:50.559, 5 %, 1876 MiB
2022/01/04 15:53:51.572, 4 %, 1876 MiB
2022/01/04 15:53:52.585, 5 %, 1876 MiB
2022/01/04 15:53:53.599, 5 %, 1876 MiB
2022/01/04 15:53:54.612, 5 %, 1876 MiB
2022/01/04 15:53:55.625, 5 %, 1876 MiB
2022/01/04 15:53:56.638, 5 %, 1876 MiB
2022/01/04 15:53:57.650, 5 %, 1876 MiB
2022/01/04 15:53:58.664, 0 %, 0 MiB
2022/01/04 15:53:59.677, 0 %, 0 MiB
2022/01/04 15:54:00.691, 11 %, 614 MiB
2022/01/04 15:54:01.704, 4 %, 1128 MiB
2022/01/04 15:54:02.717, 5 %, 1664 MiB
2022/01/04 15:54:03.731, 5 %, 1876 MiB
2022/01/04 15:54:04.744, 5 %, 1876 MiB
2022/01/04 15:54:05.758, 5 %, 1876 MiB
2022/01/04 15:54:06.791, 5 %, 1876 MiB
2022/01/04 15:54:07.804, 5 %, 1876 MiB
2022/01/04 15:54:08.817, 5 %, 1876 MiB
2022/01/04 15:54:09.830, 5 %, 1876 MiB
2022/01/04 15:54:10.843, 5 %, 1876 MiB
2022/01/04 15:54:11.856, 5 %, 1876 MiB
2022/01/04 15:54:12.869, 5 %, 1876 MiB
2022/01/04 15:54:13.882, 4 %, 1868 MiB
2022/01/04 15:54:14.970, 0 %, 0 MiB
2022/01/04 15:54:15.983, 13 %, 604 MiB
2022/01/04 15:54:16.997, 5 %, 1106 MiB
2022/01/04 15:54:18.010, 4 %, 1608 MiB
2022/01/04 15:54:19.024, 5 %, 1876 MiB
2022/01/04 15:54:20.037, 5 %, 1876 MiB
2022/01/04 15:54:21.050, 5 %, 1876 MiB
2022/01/04 15:54:22.063, 5 %, 1876 MiB
2022/01/04 15:54:23.076, 5 %, 1876 MiB
2022/01/04 15:54:24.090, 5 %, 1876 MiB
2022/01/04 15:54:25.103, 5 %, 1876 MiB
2022/01/04 15:54:26.116, 5 %, 1876 MiB
2022/01/04 15:54:27.129, 5 %, 1876 MiB
2022/01/04 15:54:28.142, 5 %, 1876 MiB
2022/01/04 15:54:29.155, 5 %, 1868 MiB
2022/01/04 15:54:30.169, 0 %, 0 MiB
2022/01/04 15:54:31.183, 0 %, 0 MiB
2022/01/04 15:54:32.201, 0 %, 0 MiB
2022/01/04 15:54:33.215, 5 %, 954 MiB
2022/01/04 15:54:34.229, 4 %, 1446 MiB
2022/01/04 15:54:35.241, 3 %, 1876 MiB
2022/01/04 15:54:36.255, 5 %, 1876 MiB
2022/01/04 15:54:37.267, 5 %, 1876 MiB
2022/01/04 15:54:38.281, 5 %, 1876 MiB
2022/01/04 15:54:39.294, 5 %, 1876 MiB
2022/01/04 15:54:40.307, 5 %, 1876 MiB
2022/01/04 15:54:41.321, 5 %, 1876 MiB
2022/01/04 15:54:42.334, 5 %, 1876 MiB
2022/01/04 15:54:43.347, 5 %, 1876 MiB
2022/01/04 15:54:44.360, 5 %, 1876 MiB
2022/01/04 15:54:45.373, 5 %, 1876 MiB
2022/01/04 15:54:46.386, 0 %, 0 MiB
2022/01/04 15:54:47.399, 0 %, 0 MiB
2022/01/04 15:54:48.413, 6 %, 914 MiB
2022/01/04 15:54:49.426, 5 %, 1408 MiB
2022/01/04 15:54:50.439, 3 %, 1876 MiB
2022/01/04 15:54:51.453, 5 %, 1876 MiB
2022/01/04 15:54:52.466, 5 %, 1876 MiB
2022/01/04 15:54:53.479, 5 %, 1876 MiB
2022/01/04 15:54:54.492, 5 %, 1876 MiB
2022/01/04 15:54:55.505, 5 %, 1876 MiB
2022/01/04 15:54:56.519, 5 %, 1876 MiB
2022/01/04 15:54:57.532, 5 %, 1876 MiB
2022/01/04 15:54:58.545, 5 %, 1876 MiB
2022/01/04 15:54:59.558, 5 %, 1876 MiB
2022/01/04 15:55:00.573, 3 %, 1868 MiB
2022/01/04 15:55:01.589, 0 %, 0 MiB
2022/01/04 15:55:02.603, 0 %, 518 MiB
2022/01/04 15:55:03.617, 7 %, 1018 MiB
2022/01/04 15:55:04.630, 4 %, 1534 MiB
2022/01/04 15:55:05.643, 3 %, 1876 MiB
2022/01/04 15:55:06.657, 5 %, 1876 MiB
2022/01/04 15:55:07.670, 5 %, 1876 MiB
2022/01/04 15:55:08.683, 5 %, 1876 MiB
2022/01/04 15:55:09.696, 5 %, 1876 MiB
2022/01/04 15:55:10.709, 5 %, 1876 MiB
2022/01/04 15:55:11.722, 5 %, 1876 MiB
2022/01/04 15:55:12.735, 5 %, 1876 MiB
2022/01/04 15:55:13.748, 5 %, 1876 MiB
2022/01/04 15:55:14.762, 5 %, 1876 MiB
2022/01/04 15:55:15.775, 5 %, 1876 MiB
2022/01/04 15:55:16.788, 0 %, 0 MiB
2022/01/04 15:55:17.801, 0 %, 0 MiB
2022/01/04 15:55:18.815, 6 %, 870 MiB
2022/01/04 15:55:19.829, 15 %, 1416 MiB
2022/01/04 15:55:20.842, 8 %, 1876 MiB
2022/01/04 15:55:21.856, 5 %, 1876 MiB
2022/01/04 15:55:22.869, 5 %, 1876 MiB
2022/01/04 15:55:23.882, 5 %, 1876 MiB
2022/01/04 15:55:24.895, 5 %, 1876 MiB
2022/01/04 15:55:25.909, 5 %, 1876 MiB
2022/01/04 15:55:26.922, 5 %, 1876 MiB
2022/01/04 15:55:27.935, 5 %, 1876 MiB
2022/01/04 15:55:28.948, 5 %, 1876 MiB
2022/01/04 15:55:29.961, 5 %, 1876 MiB
2022/01/04 15:55:30.974, 5 %, 1876 MiB
2022/01/04 15:55:31.988, 7 %, 0 MiB
2022/01/04 15:55:33.001, 0 %, 0 MiB
2022/01/04 15:55:34.014, 13 %, 714 MiB
2022/01/04 15:55:35.028, 5 %, 1226 MiB
2022/01/04 15:55:36.041, 5 %, 1718 MiB
2022/01/04 15:55:37.054, 5 %, 1876 MiB
2022/01/04 15:55:38.067, 5 %, 1876 MiB
2022/01/04 15:55:39.080, 5 %, 1876 MiB
2022/01/04 15:55:40.093, 4 %, 1876 MiB
2022/01/04 15:55:41.107, 5 %, 1876 MiB
2022/01/04 15:55:42.120, 5 %, 1876 MiB
2022/01/04 15:55:43.134, 5 %, 1876 MiB
2022/01/04 15:55:44.146, 5 %, 1876 MiB
2022/01/04 15:55:45.159, 5 %, 1876 MiB
2022/01/04 15:55:46.173, 5 %, 1876 MiB
2022/01/04 15:55:47.186, 0 %, 1868 MiB
2022/01/04 15:55:48.200, 0 %, 0 MiB
2022/01/04 15:55:49.213, 14 %, 604 MiB
2022/01/04 15:55:50.227, 4 %, 1146 MiB
2022/01/04 15:55:51.240, 5 %, 1614 MiB
2022/01/04 15:55:52.253, 5 %, 1876 MiB
2022/01/04 15:55:53.266, 5 %, 1876 MiB
2022/01/04 15:55:54.279, 5 %, 1876 MiB
2022/01/04 15:55:55.292, 5 %, 1876 MiB
2022/01/04 15:55:56.305, 5 %, 1876 MiB
2022/01/04 15:55:57.318, 5 %, 1876 MiB
2022/01/04 15:55:58.331, 5 %, 1876 MiB
2022/01/04 15:55:59.344, 5 %, 1876 MiB
2022/01/04 15:56:00.357, 5 %, 1876 MiB
2022/01/04 15:56:01.370, 5 %, 1876 MiB
2022/01/04 15:56:02.534, 31 %, 0 MiB
2022/01/04 15:56:03.579, 0 %, 0 MiB
2022/01/04 15:56:04.593, 6 %, 694 MiB
2022/01/04 15:56:05.608, 4 %, 1232 MiB
2022/01/04 15:56:06.621, 5 %, 1718 MiB
2022/01/04 15:56:07.633, 5 %, 1876 MiB
2022/01/04 15:56:08.646, 5 %, 1876 MiB
2022/01/04 15:56:09.659, 5 %, 1876 MiB
2022/01/04 15:56:10.673, 5 %, 1876 MiB
2022/01/04 15:56:11.686, 5 %, 1876 MiB
2022/01/04 15:56:12.700, 5 %, 1876 MiB
2022/01/04 15:56:13.712, 5 %, 1876 MiB
2022/01/04 15:56:14.725, 5 %, 1876 MiB
2022/01/04 15:56:15.738, 5 %, 1876 MiB
2022/01/04 15:56:16.751, 5 %, 1876 MiB
2022/01/04 15:56:17.764, 5 %, 1876 MiB
2022/01/04 15:56:18.778, 0 %, 0 MiB
2022/01/04 15:56:19.852, 0 %, 0 MiB
2022/01/04 15:56:20.865, 4 %, 934 MiB
2022/01/04 15:56:21.879, 5 %, 1422 MiB
2022/01/04 15:56:22.892, 4 %, 1876 MiB
2022/01/04 15:56:23.905, 5 %, 1876 MiB
2022/01/04 15:56:24.918, 5 %, 1876 MiB
2022/01/04 15:56:25.931, 5 %, 1876 MiB
2022/01/04 15:56:26.944, 5 %, 1876 MiB
2022/01/04 15:56:27.958, 5 %, 1876 MiB
2022/01/04 15:56:28.971, 5 %, 1876 MiB
2022/01/04 15:56:29.984, 5 %, 1876 MiB
2022/01/04 15:56:30.997, 5 %, 1876 MiB
2022/01/04 15:56:32.011, 5 %, 1876 MiB
2022/01/04 15:56:33.023, 5 %, 1876 MiB
2022/01/04 15:56:34.037, 45 %, 0 MiB
2022/01/04 15:56:35.050, 0 %, 0 MiB
2022/01/04 15:56:36.063, 5 %, 850 MiB
2022/01/04 15:56:37.076, 5 %, 1376 MiB
2022/01/04 15:56:38.089, 4 %, 1812 MiB
2022/01/04 15:56:39.103, 5 %, 1876 MiB
2022/01/04 15:56:40.115, 5 %, 1876 MiB
2022/01/04 15:56:41.128, 5 %, 1876 MiB
2022/01/04 15:56:42.141, 4 %, 1876 MiB
2022/01/04 15:56:43.154, 5 %, 1876 MiB
2022/01/04 15:56:44.168, 5 %, 1876 MiB
2022/01/04 15:56:45.181, 5 %, 1876 MiB
2022/01/04 15:56:46.195, 5 %, 1876 MiB
2022/01/04 15:56:47.209, 5 %, 1876 MiB
2022/01/04 15:56:48.222, 5 %, 1876 MiB
2022/01/04 15:56:49.236, 0 %, 1868 MiB
2022/01/04 15:56:50.250, 0 %, 0 MiB
2022/01/04 15:56:51.263, 9 %, 538 MiB
2022/01/04 15:56:52.277, 5 %, 1016 MiB
2022/01/04 15:56:53.291, 4 %, 1564 MiB
2022/01/04 15:56:54.304, 5 %, 1876 MiB
2022/01/04 15:56:55.318, 5 %, 1876 MiB
2022/01/04 15:56:56.331, 5 %, 1876 MiB
2022/01/04 15:56:57.344, 5 %, 1876 MiB
2022/01/04 15:56:58.357, 5 %, 1876 MiB
2022/01/04 15:56:59.371, 5 %, 1876 MiB
2022/01/04 15:57:00.385, 5 %, 1876 MiB
2022/01/04 15:57:01.398, 5 %, 1876 MiB
2022/01/04 15:57:02.411, 5 %, 1876 MiB
2022/01/04 15:57:03.427, 5 %, 1876 MiB
2022/01/04 15:57:04.441, 5 %, 1868 MiB
2022/01/04 15:57:05.454, 0 %, 0 MiB
2022/01/04 15:57:06.475, 0 %, 0 MiB
2022/01/04 15:57:07.488, 4 %, 932 MiB
2022/01/04 15:57:08.503, 5 %, 1446 MiB
2022/01/04 15:57:09.529, 3 %, 1876 MiB
2022/01/04 15:57:10.542, 5 %, 1876 MiB
2022/01/04 15:57:11.555, 5 %, 1876 MiB
2022/01/04 15:57:12.583, 5 %, 1876 MiB
2022/01/04 15:57:13.596, 5 %, 1876 MiB
2022/01/04 15:57:14.632, 5 %, 1876 MiB
2022/01/04 15:57:15.645, 5 %, 1876 MiB
2022/01/04 15:57:16.677, 5 %, 1876 MiB
2022/01/04 15:57:17.690, 5 %, 1876 MiB
2022/01/04 15:57:18.703, 5 %, 1876 MiB
2022/01/04 15:57:19.716, 5 %, 1876 MiB
2022/01/04 15:57:20.730, 45 %, 0 MiB
2022/01/04 15:57:21.743, 0 %, 0 MiB
2022/01/04 15:57:22.757, 4 %, 790 MiB
2022/01/04 15:57:23.776, 5 %, 1306 MiB
2022/01/04 15:57:24.797, 5 %, 1806 MiB
2022/01/04 15:57:25.823, 5 %, 1876 MiB
2022/01/04 15:57:26.841, 5 %, 1876 MiB
2022/01/04 15:57:27.854, 5 %, 1876 MiB
2022/01/04 15:57:28.867, 5 %, 1876 MiB
2022/01/04 15:57:29.886, 5 %, 1876 MiB
2022/01/04 15:57:30.902, 5 %, 1876 MiB
2022/01/04 15:57:31.916, 5 %, 1876 MiB
2022/01/04 15:57:32.930, 5 %, 1876 MiB
2022/01/04 15:57:33.961, 5 %, 1876 MiB
2022/01/04 15:57:34.982, 5 %, 1876 MiB
2022/01/04 15:57:36.104, 0 %, 0 MiB
2022/01/04 15:57:37.120, 0 %, 0 MiB
2022/01/04 15:57:38.138, 4 %, 796 MiB
2022/01/04 15:57:39.168, 5 %, 1300 MiB
2022/01/04 15:57:40.196, 4 %, 1848 MiB
2022/01/04 15:57:41.211, 5 %, 1876 MiB
2022/01/04 15:57:42.225, 5 %, 1876 MiB
2022/01/04 15:57:43.266, 5 %, 1876 MiB
2022/01/04 15:57:44.307, 5 %, 1876 MiB
2022/01/04 15:57:45.336, 5 %, 1876 MiB
2022/01/04 15:57:46.356, 5 %, 1876 MiB
2022/01/04 15:57:47.382, 5 %, 1876 MiB
2022/01/04 15:57:48.583, 5 %, 1876 MiB
2022/01/04 15:57:49.622, 5 %, 1876 MiB
2022/01/04 15:57:50.635, 5 %, 1876 MiB
2022/01/04 15:57:51.648, 48 %, 0 MiB
2022/01/04 15:57:52.752, 0 %, 0 MiB
2022/01/04 15:57:53.774, 4 %, 788 MiB
2022/01/04 15:57:54.788, 5 %, 1296 MiB
2022/01/04 15:57:55.801, 4 %, 1762 MiB
2022/01/04 15:57:56.820, 5 %, 1876 MiB
2022/01/04 15:57:57.831, 5 %, 1876 MiB
2022/01/04 15:57:58.845, 5 %, 1876 MiB
2022/01/04 15:57:59.879, 5 %, 1876 MiB
2022/01/04 15:58:00.895, 5 %, 1876 MiB
2022/01/04 15:58:01.908, 5 %, 1876 MiB
2022/01/04 15:58:02.920, 5 %, 1876 MiB
2022/01/04 15:58:03.968, 5 %, 1876 MiB
2022/01/04 15:58:05.004, 5 %, 1876 MiB
2022/01/04 15:58:06.019, 5 %, 1876 MiB
2022/01/04 15:58:07.033, 0 %, 1868 MiB
2022/01/04 15:58:08.060, 0 %, 0 MiB
2022/01/04 15:58:09.076, 0 %, 534 MiB
2022/01/04 15:58:10.089, 4 %, 1010 MiB
2022/01/04 15:58:11.107, 16 %, 1566 MiB
2022/01/04 15:58:12.120, 4 %, 1876 MiB
2022/01/04 15:58:13.133, 5 %, 1876 MiB
2022/01/04 15:58:14.152, 5 %, 1876 MiB
2022/01/04 15:58:15.170, 5 %, 1876 MiB
2022/01/04 15:58:16.186, 5 %, 1876 MiB
2022/01/04 15:58:17.199, 5 %, 1876 MiB
2022/01/04 15:58:18.221, 5 %, 1876 MiB
2022/01/04 15:58:19.235, 5 %, 1876 MiB
2022/01/04 15:58:20.248, 5 %, 1876 MiB
2022/01/04 15:58:21.270, 5 %, 1876 MiB
2022/01/04 15:58:22.283, 3 %, 1868 MiB
2022/01/04 15:58:23.296, 0 %, 0 MiB
2022/01/04 15:58:24.317, 1 %, 528 MiB
2022/01/04 15:58:25.331, 5 %, 1050 MiB
2022/01/04 15:58:26.344, 5 %, 1568 MiB
2022/01/04 15:58:27.357, 5 %, 1876 MiB
2022/01/04 15:58:28.370, 5 %, 1876 MiB
2022/01/04 15:58:29.383, 5 %, 1876 MiB
2022/01/04 15:58:30.396, 5 %, 1876 MiB
2022/01/04 15:58:31.409, 5 %, 1876 MiB
2022/01/04 15:58:32.422, 5 %, 1876 MiB
2022/01/04 15:58:33.434, 5 %, 1876 MiB
2022/01/04 15:58:34.447, 5 %, 1876 MiB
2022/01/04 15:58:35.461, 5 %, 1876 MiB
2022/01/04 15:58:36.474, 5 %, 1876 MiB
2022/01/04 15:58:37.488, 5 %, 1876 MiB
2022/01/04 15:58:38.501, 0 %, 0 MiB
2022/01/04 15:58:39.518, 0 %, 0 MiB
2022/01/04 15:58:40.532, 0 %, 0 MiB
2022/01/04 15:58:41.545, 12 %, 888 MiB
2022/01/04 15:58:42.558, 4 %, 1394 MiB
2022/01/04 15:58:43.574, 5 %, 1852 MiB
2022/01/04 15:58:44.596, 5 %, 1876 MiB
2022/01/04 15:58:45.607, 5 %, 1876 MiB
2022/01/04 15:58:46.620, 5 %, 1876 MiB
2022/01/04 15:58:47.633, 5 %, 1876 MiB
2022/01/04 15:58:48.646, 5 %, 1876 MiB
2022/01/04 15:58:49.658, 5 %, 1876 MiB
2022/01/04 15:58:50.671, 5 %, 1876 MiB
2022/01/04 15:58:51.684, 5 %, 1876 MiB
2022/01/04 15:58:52.698, 5 %, 1876 MiB
2022/01/04 15:58:53.711, 5 %, 1876 MiB
2022/01/04 15:58:54.724, 0 %, 1868 MiB
2022/01/04 15:58:55.770, 0 %, 0 MiB
2022/01/04 15:58:56.783, 15 %, 608 MiB
2022/01/04 15:58:57.797, 4 %, 1098 MiB
2022/01/04 15:58:58.810, 5 %, 1638 MiB
2022/01/04 15:58:59.821, 5 %, 1876 MiB
2022/01/04 15:59:00.832, 5 %, 1876 MiB
2022/01/04 15:59:01.844, 5 %, 1876 MiB
2022/01/04 15:59:02.856, 5 %, 1876 MiB
2022/01/04 15:59:03.868, 5 %, 1876 MiB
2022/01/04 15:59:04.881, 5 %, 1876 MiB
2022/01/04 15:59:05.894, 5 %, 1876 MiB
2022/01/04 15:59:06.907, 5 %, 1876 MiB
2022/01/04 15:59:07.920, 5 %, 1876 MiB
2022/01/04 15:59:08.933, 5 %, 1876 MiB
2022/01/04 15:59:09.946, 0 %, 1868 MiB
2022/01/04 15:59:10.960, 0 %, 0 MiB
2022/01/04 15:59:11.974, 1 %, 428 MiB
2022/01/04 15:59:12.987, 5 %, 988 MiB
2022/01/04 15:59:14.000, 5 %, 1506 MiB
2022/01/04 15:59:15.015, 5 %, 1876 MiB
2022/01/04 15:59:16.028, 5 %, 1876 MiB
2022/01/04 15:59:17.041, 5 %, 1876 MiB
2022/01/04 15:59:18.054, 5 %, 1876 MiB
2022/01/04 15:59:19.068, 5 %, 1876 MiB
2022/01/04 15:59:20.081, 5 %, 1876 MiB
2022/01/04 15:59:21.094, 5 %, 1876 MiB
2022/01/04 15:59:22.107, 5 %, 1876 MiB
2022/01/04 15:59:23.121, 5 %, 1876 MiB
2022/01/04 15:59:24.134, 5 %, 1876 MiB
2022/01/04 15:59:25.147, 5 %, 1876 MiB
2022/01/04 15:59:26.160, 0 %, 0 MiB
2022/01/04 15:59:27.173, 0 %, 0 MiB
2022/01/04 15:59:28.187, 14 %, 828 MiB
2022/01/04 15:59:29.200, 4 %, 1310 MiB
2022/01/04 15:59:30.213, 5 %, 1806 MiB
2022/01/04 15:59:31.226, 5 %, 1876 MiB
2022/01/04 15:59:32.239, 5 %, 1876 MiB
2022/01/04 15:59:33.253, 5 %, 1876 MiB
2022/01/04 15:59:34.266, 4 %, 1876 MiB
2022/01/04 15:59:35.279, 5 %, 1876 MiB
2022/01/04 15:59:36.292, 5 %, 1876 MiB
2022/01/04 15:59:37.305, 5 %, 1876 MiB
2022/01/04 15:59:38.318, 5 %, 1876 MiB
2022/01/04 15:59:39.331, 5 %, 1876 MiB
2022/01/04 15:59:40.344, 5 %, 1876 MiB
2022/01/04 15:59:41.357, 0 %, 1868 MiB
2022/01/04 15:59:42.434, 0 %, 0 MiB
2022/01/04 15:59:43.448, 8 %, 628 MiB
2022/01/04 15:59:44.461, 4 %, 1106 MiB
2022/01/04 15:59:45.475, 5 %, 1644 MiB
2022/01/04 15:59:46.488, 5 %, 1876 MiB
2022/01/04 15:59:47.501, 5 %, 1876 MiB
2022/01/04 15:59:48.515, 5 %, 1876 MiB
2022/01/04 15:59:49.528, 5 %, 1876 MiB
2022/01/04 15:59:50.541, 5 %, 1876 MiB
2022/01/04 15:59:51.554, 5 %, 1876 MiB
2022/01/04 15:59:52.567, 5 %, 1876 MiB
2022/01/04 15:59:53.580, 5 %, 1876 MiB
2022/01/04 15:59:54.593, 5 %, 1876 MiB
2022/01/04 15:59:55.606, 5 %, 1876 MiB
2022/01/04 15:59:56.645, 0 %, 0 MiB
2022/01/04 15:59:57.659, 0 %, 0 MiB
2022/01/04 15:59:58.673, 5 %, 632 MiB
2022/01/04 15:59:59.686, 5 %, 1156 MiB
2022/01/04 16:00:00.699, 5 %, 1676 MiB
2022/01/04 16:00:01.712, 5 %, 1876 MiB
2022/01/04 16:00:02.726, 5 %, 1876 MiB
2022/01/04 16:00:03.739, 5 %, 1876 MiB
2022/01/04 16:00:04.752, 5 %, 1876 MiB
2022/01/04 16:00:05.765, 5 %, 1876 MiB
2022/01/04 16:00:06.778, 5 %, 1876 MiB
2022/01/04 16:00:07.791, 5 %, 1876 MiB
2022/01/04 16:00:08.804, 5 %, 1876 MiB
2022/01/04 16:00:09.817, 5 %, 1876 MiB
2022/01/04 16:00:10.830, 5 %, 1876 MiB
2022/01/04 16:00:11.844, 5 %, 1876 MiB
2022/01/04 16:00:12.858, 0 %, 0 MiB
2022/01/04 16:00:13.872, 0 %, 22 MiB
2022/01/04 16:00:14.886, 7 %, 1010 MiB
2022/01/04 16:00:15.900, 4 %, 1516 MiB
2022/01/04 16:00:16.913, 3 %, 1876 MiB
2022/01/04 16:00:17.926, 5 %, 1876 MiB
2022/01/04 16:00:18.940, 5 %, 1876 MiB
2022/01/04 16:00:19.953, 5 %, 1876 MiB
2022/01/04 16:00:20.966, 5 %, 1876 MiB
2022/01/04 16:00:21.979, 5 %, 1876 MiB
2022/01/04 16:00:22.992, 5 %, 1876 MiB
2022/01/04 16:00:24.005, 5 %, 1876 MiB
2022/01/04 16:00:25.018, 5 %, 1876 MiB
2022/01/04 16:00:26.031, 5 %, 1876 MiB
2022/01/04 16:00:27.044, 5 %, 1876 MiB
2022/01/04 16:00:28.057, 0 %, 0 MiB
2022/01/04 16:00:29.102, 0 %, 0 MiB
2022/01/04 16:00:30.115, 4 %, 966 MiB
2022/01/04 16:00:31.132, 6 %, 1452 MiB
2022/01/04 16:00:32.146, 4 %, 1876 MiB
2022/01/04 16:00:33.158, 5 %, 1876 MiB
2022/01/04 16:00:34.170, 5 %, 1876 MiB
2022/01/04 16:00:35.184, 5 %, 1876 MiB
2022/01/04 16:00:36.200, 5 %, 1876 MiB
2022/01/04 16:00:37.214, 5 %, 1876 MiB
2022/01/04 16:00:38.263, 5 %, 1876 MiB
2022/01/04 16:00:39.282, 5 %, 1876 MiB
2022/01/04 16:00:40.295, 5 %, 1876 MiB
2022/01/04 16:00:41.308, 5 %, 1876 MiB
2022/01/04 16:00:42.321, 5 %, 1876 MiB
2022/01/04 16:00:43.335, 48 %, 0 MiB
2022/01/04 16:00:44.348, 0 %, 0 MiB
2022/01/04 16:00:45.361, 5 %, 800 MiB
2022/01/04 16:00:46.374, 4 %, 1304 MiB
2022/01/04 16:00:47.387, 4 %, 1816 MiB
2022/01/04 16:00:48.401, 5 %, 1876 MiB
2022/01/04 16:00:49.414, 5 %, 1876 MiB
2022/01/04 16:00:50.430, 5 %, 1876 MiB
2022/01/04 16:00:51.443, 5 %, 1876 MiB
2022/01/04 16:00:52.456, 5 %, 1876 MiB
2022/01/04 16:00:53.470, 5 %, 1876 MiB
2022/01/04 16:00:54.482, 5 %, 1876 MiB
2022/01/04 16:00:55.496, 5 %, 1876 MiB
2022/01/04 16:00:56.509, 5 %, 1876 MiB
2022/01/04 16:00:57.523, 5 %, 1876 MiB
2022/01/04 16:00:58.536, 26 %, 0 MiB
2022/01/04 16:00:59.549, 0 %, 0 MiB
2022/01/04 16:01:00.562, 4 %, 658 MiB
2022/01/04 16:01:01.576, 6 %, 1198 MiB
2022/01/04 16:01:02.589, 4 %, 1674 MiB
2022/01/04 16:01:03.602, 5 %, 1876 MiB
2022/01/04 16:01:04.615, 5 %, 1876 MiB
2022/01/04 16:01:05.628, 5 %, 1876 MiB
2022/01/04 16:01:06.642, 5 %, 1876 MiB
2022/01/04 16:01:07.655, 5 %, 1876 MiB
2022/01/04 16:01:08.668, 5 %, 1876 MiB
2022/01/04 16:01:09.681, 5 %, 1876 MiB
2022/01/04 16:01:10.694, 5 %, 1876 MiB
2022/01/04 16:01:11.707, 5 %, 1876 MiB
2022/01/04 16:01:12.721, 5 %, 1876 MiB
2022/01/04 16:01:13.734, 1 %, 1868 MiB
2022/01/04 16:01:14.748, 0 %, 0 MiB
2022/01/04 16:01:15.761, 11 %, 626 MiB
2022/01/04 16:01:16.775, 4 %, 1138 MiB
2022/01/04 16:01:17.788, 5 %, 1630 MiB
2022/01/04 16:01:18.799, 4 %, 1876 MiB
2022/01/04 16:01:19.812, 5 %, 1876 MiB
2022/01/04 16:01:20.832, 5 %, 1876 MiB
2022/01/04 16:01:21.844, 5 %, 1876 MiB
2022/01/04 16:01:22.857, 5 %, 1876 MiB
2022/01/04 16:01:23.870, 5 %, 1876 MiB
2022/01/04 16:01:24.883, 5 %, 1876 MiB
2022/01/04 16:01:25.896, 5 %, 1876 MiB
2022/01/04 16:01:26.908, 5 %, 1876 MiB
2022/01/04 16:01:27.921, 5 %, 1876 MiB
2022/01/04 16:01:28.934, 5 %, 1876 MiB
2022/01/04 16:01:29.954, 0 %, 0 MiB
2022/01/04 16:01:30.969, 0 %, 9 MiB
2022/01/04 16:01:31.982, 5 %, 946 MiB
2022/01/04 16:01:32.995, 5 %, 1468 MiB
2022/01/04 16:01:34.009, 3 %, 1876 MiB
2022/01/04 16:01:35.022, 5 %, 1876 MiB
2022/01/04 16:01:36.042, 5 %, 1876 MiB
2022/01/04 16:01:37.055, 5 %, 1876 MiB
2022/01/04 16:01:38.077, 5 %, 1876 MiB
2022/01/04 16:01:39.090, 5 %, 1876 MiB
2022/01/04 16:01:40.104, 5 %, 1876 MiB
2022/01/04 16:01:41.117, 5 %, 1876 MiB
2022/01/04 16:01:42.132, 5 %, 1876 MiB
2022/01/04 16:01:43.145, 5 %, 1876 MiB
2022/01/04 16:01:44.158, 5 %, 1876 MiB
2022/01/04 16:01:45.171, 49 %, 0 MiB
