timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:35:44.640, 32 %, 3749 MiB
2022/01/04 15:35:45.655, 26 %, 3749 MiB
2022/01/04 15:35:46.669, 6 %, 1876 MiB
2022/01/04 15:35:47.684, 0 %, 1865 MiB
2022/01/04 15:35:48.699, 4 %, 724 MiB
2022/01/04 15:35:49.714, 18 %, 1863 MiB
2022/01/04 15:35:50.728, 15 %, 2801 MiB
2022/01/04 15:35:51.741, 20 %, 3453 MiB
2022/01/04 15:35:52.753, 27 %, 3749 MiB
2022/01/04 15:35:53.766, 28 %, 3749 MiB
2022/01/04 15:35:54.778, 25 %, 3749 MiB
2022/01/04 15:35:55.792, 35 %, 3749 MiB
2022/01/04 15:35:56.805, 29 %, 3749 MiB
2022/01/04 15:35:57.824, 30 %, 3749 MiB
2022/01/04 15:35:58.837, 33 %, 3749 MiB
2022/01/04 15:35:59.850, 34 %, 3749 MiB
2022/01/04 15:36:00.863, 28 %, 3749 MiB
2022/01/04 15:36:01.876, 34 %, 3749 MiB
2022/01/04 15:36:02.889, 26 %, 3749 MiB
2022/01/04 15:36:03.902, 27 %, 1876 MiB
2022/01/04 15:36:04.916, 0 %, 1868 MiB
2022/01/04 15:36:05.929, 5 %, 786 MiB
2022/01/04 15:36:06.943, 22 %, 1849 MiB
2022/01/04 15:36:07.958, 18 %, 2827 MiB
2022/01/04 15:36:08.972, 21 %, 3443 MiB
2022/01/04 15:36:09.985, 30 %, 3749 MiB
2022/01/04 15:36:10.999, 26 %, 3749 MiB
2022/01/04 15:36:12.013, 30 %, 3749 MiB
2022/01/04 15:36:13.026, 28 %, 3749 MiB
2022/01/04 15:36:14.041, 28 %, 3749 MiB
2022/01/04 15:36:15.054, 28 %, 3749 MiB
2022/01/04 15:36:16.068, 28 %, 3749 MiB
2022/01/04 15:36:17.081, 27 %, 3749 MiB
2022/01/04 15:36:18.094, 31 %, 3749 MiB
2022/01/04 15:36:19.107, 28 %, 3749 MiB
2022/01/04 15:36:20.121, 33 %, 3749 MiB
2022/01/04 15:36:21.134, 3 %, 1876 MiB
2022/01/04 15:36:22.148, 0 %, 0 MiB
2022/01/04 15:36:23.162, 4 %, 934 MiB
2022/01/04 15:36:24.176, 16 %, 2233 MiB
2022/01/04 15:36:25.189, 26 %, 3215 MiB
2022/01/04 15:36:26.203, 24 %, 3699 MiB
2022/01/04 15:36:27.218, 28 %, 3749 MiB
2022/01/04 15:36:28.231, 31 %, 3749 MiB
2022/01/04 15:36:29.245, 30 %, 3749 MiB
2022/01/04 15:36:30.258, 34 %, 3749 MiB
2022/01/04 15:36:31.272, 29 %, 3749 MiB
2022/01/04 15:36:32.285, 29 %, 3749 MiB
2022/01/04 15:36:33.298, 26 %, 3749 MiB
2022/01/04 15:36:34.312, 29 %, 3749 MiB
2022/01/04 15:36:35.325, 29 %, 3749 MiB
2022/01/04 15:36:36.338, 31 %, 3749 MiB
2022/01/04 15:36:37.351, 5 %, 3741 MiB
2022/01/04 15:36:38.365, 4 %, 1868 MiB
2022/01/04 15:36:39.379, 13 %, 602 MiB
2022/01/04 15:36:40.394, 4 %, 1631 MiB
2022/01/04 15:36:41.407, 16 %, 2539 MiB
2022/01/04 15:36:42.420, 18 %, 3385 MiB
2022/01/04 15:36:43.432, 17 %, 3749 MiB
2022/01/04 15:36:44.443, 25 %, 3749 MiB
2022/01/04 15:36:45.455, 26 %, 3749 MiB
2022/01/04 15:36:46.470, 30 %, 3749 MiB
2022/01/04 15:36:47.484, 30 %, 3749 MiB
2022/01/04 15:36:48.498, 32 %, 3749 MiB
2022/01/04 15:36:49.510, 27 %, 3749 MiB
2022/01/04 15:36:50.524, 28 %, 3749 MiB
2022/01/04 15:36:51.537, 32 %, 3749 MiB
2022/01/04 15:36:52.551, 31 %, 3749 MiB
2022/01/04 15:36:53.565, 27 %, 3749 MiB
2022/01/04 15:36:54.579, 5 %, 3741 MiB
2022/01/04 15:36:55.592, 29 %, 0 MiB
2022/01/04 15:36:56.605, 11 %, 558 MiB
2022/01/04 15:36:57.619, 7 %, 1052 MiB
2022/01/04 15:36:58.633, 17 %, 2403 MiB
2022/01/04 15:36:59.647, 21 %, 3213 MiB
2022/01/04 15:37:00.660, 22 %, 3719 MiB
2022/01/04 15:37:01.673, 31 %, 3749 MiB
2022/01/04 15:37:02.687, 33 %, 3749 MiB
2022/01/04 15:37:03.701, 34 %, 3749 MiB
2022/01/04 15:37:04.715, 29 %, 3749 MiB
2022/01/04 15:37:05.728, 34 %, 3749 MiB
2022/01/04 15:37:06.741, 33 %, 3749 MiB
2022/01/04 15:37:07.755, 34 %, 3749 MiB
2022/01/04 15:37:08.768, 32 %, 3749 MiB
2022/01/04 15:37:09.781, 32 %, 3749 MiB
2022/01/04 15:37:10.794, 29 %, 3749 MiB
2022/01/04 15:37:11.808, 5 %, 3741 MiB
2022/01/04 15:37:12.822, 3 %, 1868 MiB
2022/01/04 15:37:13.836, 12 %, 652 MiB
2022/01/04 15:37:14.850, 10 %, 1711 MiB
2022/01/04 15:37:15.863, 23 %, 2685 MiB
2022/01/04 15:37:16.877, 22 %, 3431 MiB
2022/01/04 15:37:17.891, 21 %, 3749 MiB
2022/01/04 15:37:18.905, 25 %, 3749 MiB
2022/01/04 15:37:19.918, 33 %, 3749 MiB
2022/01/04 15:37:20.932, 33 %, 3749 MiB
2022/01/04 15:37:21.946, 28 %, 3749 MiB
2022/01/04 15:37:22.959, 29 %, 3749 MiB
2022/01/04 15:37:23.972, 27 %, 3749 MiB
2022/01/04 15:37:24.985, 35 %, 3749 MiB
2022/01/04 15:37:25.998, 30 %, 3749 MiB
2022/01/04 15:37:27.011, 33 %, 3749 MiB
2022/01/04 15:37:28.024, 31 %, 3749 MiB
2022/01/04 15:37:29.037, 6 %, 1876 MiB
2022/01/04 15:37:30.051, 7 %, 0 MiB
2022/01/04 15:37:31.064, 0 %, 0 MiB
2022/01/04 15:37:32.078, 5 %, 708 MiB
2022/01/04 15:37:33.091, 16 %, 1941 MiB
2022/01/04 15:37:34.105, 16 %, 2937 MiB
2022/01/04 15:37:35.119, 23 %, 3605 MiB
2022/01/04 15:37:36.132, 30 %, 3749 MiB
2022/01/04 15:37:37.146, 33 %, 3749 MiB
2022/01/04 15:37:38.160, 33 %, 3749 MiB
2022/01/04 15:37:39.173, 30 %, 3749 MiB
2022/01/04 15:37:40.186, 36 %, 3749 MiB
2022/01/04 15:37:41.200, 34 %, 3749 MiB
2022/01/04 15:37:42.213, 31 %, 3749 MiB
2022/01/04 15:37:43.226, 35 %, 3749 MiB
2022/01/04 15:37:44.240, 31 %, 3749 MiB
2022/01/04 15:37:45.253, 33 %, 3749 MiB
2022/01/04 15:37:46.266, 32 %, 3749 MiB
2022/01/04 15:37:47.279, 40 %, 1876 MiB
2022/01/04 15:37:48.293, 27 %, 0 MiB
2022/01/04 15:37:49.307, 13 %, 696 MiB
2022/01/04 15:37:50.320, 24 %, 1935 MiB
2022/01/04 15:37:51.333, 16 %, 2925 MiB
2022/01/04 15:37:52.347, 20 %, 3625 MiB
2022/01/04 15:37:53.361, 32 %, 3749 MiB
2022/01/04 15:37:54.375, 30 %, 3749 MiB
2022/01/04 15:37:55.389, 29 %, 3749 MiB
2022/01/04 15:37:56.403, 31 %, 3749 MiB
2022/01/04 15:37:57.418, 28 %, 3749 MiB
2022/01/04 15:37:58.431, 28 %, 3749 MiB
2022/01/04 15:37:59.445, 28 %, 3749 MiB
2022/01/04 15:38:00.458, 32 %, 3749 MiB
2022/01/04 15:38:01.471, 30 %, 3749 MiB
2022/01/04 15:38:02.678, 27 %, 3749 MiB
2022/01/04 15:38:03.691, 30 %, 3749 MiB
2022/01/04 15:38:04.705, 51 %, 1876 MiB
2022/01/04 15:38:05.720, 0 %, 0 MiB
2022/01/04 15:38:06.734, 15 %, 756 MiB
2022/01/04 15:38:07.747, 18 %, 2035 MiB
2022/01/04 15:38:08.760, 17 %, 3027 MiB
2022/01/04 15:38:09.774, 27 %, 3691 MiB
2022/01/04 15:38:10.787, 32 %, 3749 MiB
2022/01/04 15:38:11.800, 29 %, 3749 MiB
2022/01/04 15:38:12.814, 33 %, 3749 MiB
2022/01/04 15:38:13.827, 30 %, 3749 MiB
2022/01/04 15:38:14.841, 26 %, 3749 MiB
2022/01/04 15:38:15.854, 32 %, 3749 MiB
2022/01/04 15:38:16.868, 35 %, 3749 MiB
2022/01/04 15:38:17.881, 27 %, 3749 MiB
2022/01/04 15:38:18.895, 30 %, 3749 MiB
2022/01/04 15:38:19.908, 30 %, 3749 MiB
2022/01/04 15:38:20.921, 33 %, 3749 MiB
2022/01/04 15:38:21.935, 4 %, 1876 MiB
2022/01/04 15:38:22.949, 0 %, 0 MiB
2022/01/04 15:38:23.963, 5 %, 921 MiB
2022/01/04 15:38:24.976, 26 %, 2269 MiB
2022/01/04 15:38:25.990, 20 %, 3265 MiB
2022/01/04 15:38:27.003, 20 %, 3749 MiB
2022/01/04 15:38:28.016, 26 %, 3749 MiB
2022/01/04 15:38:29.029, 25 %, 3749 MiB
2022/01/04 15:38:30.043, 29 %, 3749 MiB
2022/01/04 15:38:31.055, 26 %, 3749 MiB
2022/01/04 15:38:32.068, 31 %, 3749 MiB
2022/01/04 15:38:33.082, 30 %, 3749 MiB
2022/01/04 15:38:34.095, 32 %, 3749 MiB
2022/01/04 15:38:35.108, 30 %, 3749 MiB
2022/01/04 15:38:36.122, 27 %, 3749 MiB
2022/01/04 15:38:37.135, 27 %, 3749 MiB
2022/01/04 15:38:38.149, 28 %, 3741 MiB
2022/01/04 15:38:39.163, 2 %, 1868 MiB
2022/01/04 15:38:40.178, 0 %, 416 MiB
2022/01/04 15:38:41.191, 4 %, 1511 MiB
2022/01/04 15:38:42.205, 22 %, 2471 MiB
2022/01/04 15:38:43.218, 17 %, 3377 MiB
2022/01/04 15:38:44.232, 20 %, 3749 MiB
2022/01/04 15:38:45.246, 30 %, 3749 MiB
2022/01/04 15:38:46.259, 27 %, 3749 MiB
2022/01/04 15:38:47.272, 29 %, 3749 MiB
2022/01/04 15:38:48.285, 27 %, 3749 MiB
2022/01/04 15:38:49.299, 30 %, 3749 MiB
2022/01/04 15:38:50.312, 34 %, 3749 MiB
2022/01/04 15:38:51.325, 34 %, 3749 MiB
2022/01/04 15:38:52.338, 27 %, 3749 MiB
2022/01/04 15:38:53.352, 32 %, 3749 MiB
2022/01/04 15:38:54.365, 33 %, 3749 MiB
2022/01/04 15:38:55.379, 8 %, 3741 MiB
2022/01/04 15:38:56.393, 1 %, 1868 MiB
2022/01/04 15:38:57.408, 10 %, 520 MiB
2022/01/04 15:38:58.421, 15 %, 1643 MiB
2022/01/04 15:38:59.435, 17 %, 2609 MiB
2022/01/04 15:39:00.448, 17 %, 3461 MiB
2022/01/04 15:39:01.461, 27 %, 3749 MiB
2022/01/04 15:39:02.476, 25 %, 3749 MiB
2022/01/04 15:39:03.490, 30 %, 3749 MiB
2022/01/04 15:39:04.503, 30 %, 3749 MiB
2022/01/04 15:39:05.517, 33 %, 3749 MiB
2022/01/04 15:39:06.531, 30 %, 3749 MiB
2022/01/04 15:39:07.544, 33 %, 3749 MiB
2022/01/04 15:39:08.557, 25 %, 3749 MiB
2022/01/04 15:39:09.571, 31 %, 3749 MiB
2022/01/04 15:39:10.584, 25 %, 3749 MiB
2022/01/04 15:39:11.598, 29 %, 3749 MiB
2022/01/04 15:39:12.629, 5 %, 1876 MiB
2022/01/04 15:39:13.643, 2 %, 0 MiB
2022/01/04 15:39:14.656, 4 %, 604 MiB
2022/01/04 15:39:15.669, 25 %, 1799 MiB
2022/01/04 15:39:16.683, 17 %, 2753 MiB
2022/01/04 15:39:17.697, 19 %, 3563 MiB
2022/01/04 15:39:18.711, 31 %, 3749 MiB
2022/01/04 15:39:19.724, 28 %, 3749 MiB
2022/01/04 15:39:20.737, 36 %, 3749 MiB
2022/01/04 15:39:21.751, 29 %, 3749 MiB
2022/01/04 15:39:22.765, 34 %, 3749 MiB
2022/01/04 15:39:23.779, 32 %, 3749 MiB
2022/01/04 15:39:24.792, 31 %, 3749 MiB
2022/01/04 15:39:25.806, 34 %, 3749 MiB
2022/01/04 15:39:26.819, 28 %, 3749 MiB
2022/01/04 15:39:27.833, 31 %, 3749 MiB
2022/01/04 15:39:28.847, 32 %, 3749 MiB
2022/01/04 15:39:29.860, 52 %, 1876 MiB
2022/01/04 15:39:30.874, 0 %, 0 MiB
2022/01/04 15:39:31.888, 4 %, 676 MiB
2022/01/04 15:39:32.902, 27 %, 1979 MiB
2022/01/04 15:39:33.915, 21 %, 2949 MiB
2022/01/04 15:39:34.929, 22 %, 3675 MiB
2022/01/04 15:39:35.943, 33 %, 3749 MiB
2022/01/04 15:39:36.956, 31 %, 3749 MiB
2022/01/04 15:39:37.970, 27 %, 3749 MiB
2022/01/04 15:39:38.983, 33 %, 3749 MiB
2022/01/04 15:39:39.996, 34 %, 3749 MiB
2022/01/04 15:39:41.010, 28 %, 3749 MiB
2022/01/04 15:39:42.024, 33 %, 3749 MiB
2022/01/04 15:39:43.036, 34 %, 3749 MiB
2022/01/04 15:39:44.050, 35 %, 3749 MiB
2022/01/04 15:39:45.063, 28 %, 3749 MiB
2022/01/04 15:39:46.077, 30 %, 3749 MiB
2022/01/04 15:39:47.104, 5 %, 1876 MiB
2022/01/04 15:39:48.117, 47 %, 0 MiB
2022/01/04 15:39:49.131, 13 %, 652 MiB
2022/01/04 15:39:50.144, 14 %, 1929 MiB
2022/01/04 15:39:51.159, 18 %, 2883 MiB
2022/01/04 15:39:52.172, 21 %, 3605 MiB
2022/01/04 15:39:53.185, 30 %, 3749 MiB
2022/01/04 15:39:54.197, 29 %, 3749 MiB
2022/01/04 15:39:55.211, 30 %, 3749 MiB
2022/01/04 15:39:56.224, 34 %, 3749 MiB
2022/01/04 15:39:57.237, 28 %, 3749 MiB
2022/01/04 15:39:58.250, 30 %, 3749 MiB
2022/01/04 15:39:59.264, 29 %, 3749 MiB
2022/01/04 15:40:00.278, 27 %, 3749 MiB
2022/01/04 15:40:01.291, 31 %, 3749 MiB
2022/01/04 15:40:02.304, 25 %, 3749 MiB
2022/01/04 15:40:03.318, 28 %, 3749 MiB
2022/01/04 15:40:04.332, 39 %, 1876 MiB
2022/01/04 15:40:05.346, 49 %, 0 MiB
2022/01/04 15:40:06.361, 4 %, 746 MiB
2022/01/04 15:40:07.375, 18 %, 1957 MiB
2022/01/04 15:40:08.388, 17 %, 2967 MiB
2022/01/04 15:40:09.402, 14 %, 3625 MiB
2022/01/04 15:40:10.414, 33 %, 3749 MiB
2022/01/04 15:40:11.427, 30 %, 3749 MiB
2022/01/04 15:40:12.441, 31 %, 3749 MiB
2022/01/04 15:40:13.454, 30 %, 3749 MiB
2022/01/04 15:40:14.467, 33 %, 3749 MiB
2022/01/04 15:40:15.481, 26 %, 3749 MiB
2022/01/04 15:40:16.494, 35 %, 3749 MiB
2022/01/04 15:40:17.507, 34 %, 3749 MiB
2022/01/04 15:40:18.520, 28 %, 3749 MiB
2022/01/04 15:40:19.534, 29 %, 3749 MiB
2022/01/04 15:40:20.547, 32 %, 3749 MiB
2022/01/04 15:40:21.560, 4 %, 1876 MiB
2022/01/04 15:40:22.574, 0 %, 0 MiB
2022/01/04 15:40:23.588, 5 %, 902 MiB
2022/01/04 15:40:24.603, 11 %, 2323 MiB
2022/01/04 15:40:25.617, 17 %, 3267 MiB
2022/01/04 15:40:26.631, 21 %, 3749 MiB
2022/01/04 15:40:27.644, 34 %, 3749 MiB
2022/01/04 15:40:28.658, 31 %, 3749 MiB
2022/01/04 15:40:29.671, 33 %, 3749 MiB
2022/01/04 15:40:30.684, 26 %, 3749 MiB
2022/01/04 15:40:31.698, 31 %, 3749 MiB
2022/01/04 15:40:32.711, 28 %, 3749 MiB
2022/01/04 15:40:33.724, 29 %, 3749 MiB
2022/01/04 15:40:34.737, 36 %, 3749 MiB
2022/01/04 15:40:35.750, 32 %, 3749 MiB
2022/01/04 15:40:36.764, 35 %, 3749 MiB
2022/01/04 15:40:37.777, 29 %, 3749 MiB
2022/01/04 15:40:38.790, 1 %, 1868 MiB
2022/01/04 15:40:39.804, 0 %, 0 MiB
2022/01/04 15:40:40.817, 30 %, 1445 MiB
2022/01/04 15:40:41.831, 20 %, 2387 MiB
2022/01/04 15:40:42.844, 16 %, 3335 MiB
2022/01/04 15:40:43.857, 24 %, 3749 MiB
2022/01/04 15:40:44.870, 26 %, 3749 MiB
2022/01/04 15:40:45.883, 27 %, 3749 MiB
2022/01/04 15:40:46.896, 27 %, 3749 MiB
2022/01/04 15:40:47.908, 32 %, 3749 MiB
2022/01/04 15:40:48.920, 32 %, 3749 MiB
2022/01/04 15:40:49.934, 33 %, 3749 MiB
2022/01/04 15:40:50.947, 33 %, 3749 MiB
2022/01/04 15:40:51.960, 33 %, 3749 MiB
2022/01/04 15:40:52.974, 35 %, 3749 MiB
2022/01/04 15:40:53.987, 31 %, 3749 MiB
2022/01/04 15:40:55.001, 8 %, 3741 MiB
2022/01/04 15:40:56.014, 40 %, 0 MiB
2022/01/04 15:40:57.028, 7 %, 526 MiB
2022/01/04 15:40:58.041, 4 %, 1046 MiB
2022/01/04 15:40:59.055, 15 %, 2293 MiB
2022/01/04 15:41:00.068, 19 %, 3117 MiB
2022/01/04 15:41:01.082, 20 %, 3591 MiB
2022/01/04 15:41:02.095, 28 %, 3749 MiB
2022/01/04 15:41:03.109, 32 %, 3749 MiB
2022/01/04 15:41:04.122, 31 %, 3749 MiB
2022/01/04 15:41:05.136, 26 %, 3749 MiB
2022/01/04 15:41:06.149, 31 %, 3749 MiB
2022/01/04 15:41:07.163, 31 %, 3749 MiB
2022/01/04 15:41:08.176, 27 %, 3749 MiB
2022/01/04 15:41:09.190, 29 %, 3749 MiB
2022/01/04 15:41:10.205, 32 %, 3749 MiB
2022/01/04 15:41:11.218, 34 %, 3749 MiB
2022/01/04 15:41:12.232, 3 %, 1876 MiB
2022/01/04 15:41:13.246, 3 %, 1876 MiB
2022/01/04 15:41:14.260, 4 %, 868 MiB
2022/01/04 15:41:15.273, 6 %, 1336 MiB
2022/01/04 15:41:16.288, 16 %, 2693 MiB
2022/01/04 15:41:17.300, 23 %, 3245 MiB
2022/01/04 15:41:18.313, 19 %, 3725 MiB
2022/01/04 15:41:19.325, 27 %, 3749 MiB
2022/01/04 15:41:20.337, 30 %, 3749 MiB
2022/01/04 15:41:21.348, 33 %, 3749 MiB
2022/01/04 15:41:22.361, 28 %, 3749 MiB
2022/01/04 15:41:23.373, 28 %, 3749 MiB
2022/01/04 15:41:24.387, 30 %, 3749 MiB
2022/01/04 15:41:25.400, 25 %, 3749 MiB
2022/01/04 15:41:26.413, 27 %, 3749 MiB
2022/01/04 15:41:27.426, 25 %, 3749 MiB
2022/01/04 15:41:28.440, 40 %, 1876 MiB
2022/01/04 15:41:29.454, 5 %, 1876 MiB
2022/01/04 15:41:30.467, 14 %, 2565 MiB
2022/01/04 15:41:31.482, 5 %, 1168 MiB
2022/01/04 15:41:32.496, 22 %, 2335 MiB
2022/01/04 15:41:33.510, 19 %, 3019 MiB
2022/01/04 15:41:34.523, 21 %, 3507 MiB
2022/01/04 15:41:35.536, 30 %, 3749 MiB
2022/01/04 15:41:36.548, 29 %, 3749 MiB
2022/01/04 15:41:37.560, 31 %, 3749 MiB
2022/01/04 15:41:38.572, 27 %, 3749 MiB
2022/01/04 15:41:39.585, 31 %, 3749 MiB
2022/01/04 15:41:40.598, 33 %, 3749 MiB
2022/01/04 15:41:41.612, 28 %, 3749 MiB
2022/01/04 15:41:42.626, 30 %, 3749 MiB
2022/01/04 15:41:43.639, 27 %, 3749 MiB
2022/01/04 15:41:44.653, 32 %, 3749 MiB
2022/01/04 15:41:45.667, 9 %, 1876 MiB
2022/01/04 15:41:46.680, 4 %, 1876 MiB
2022/01/04 15:41:47.694, 0 %, 0 MiB
2022/01/04 15:41:48.708, 12 %, 652 MiB
2022/01/04 15:41:49.721, 5 %, 1635 MiB
2022/01/04 15:41:50.735, 12 %, 2643 MiB
2022/01/04 15:41:51.749, 23 %, 3375 MiB
2022/01/04 15:41:52.763, 17 %, 3749 MiB
2022/01/04 15:41:53.777, 30 %, 3749 MiB
2022/01/04 15:41:54.791, 29 %, 3749 MiB
2022/01/04 15:41:55.804, 31 %, 3749 MiB
2022/01/04 15:41:56.817, 26 %, 3749 MiB
2022/01/04 15:41:57.831, 28 %, 3749 MiB
2022/01/04 15:41:59.507, 34 %, 3749 MiB
2022/01/04 15:42:00.521, 34 %, 3749 MiB
2022/01/04 15:42:01.535, 31 %, 3749 MiB
2022/01/04 15:42:02.548, 31 %, 3749 MiB
2022/01/04 15:42:03.561, 51 %, 1876 MiB
2022/01/04 15:42:04.576, 0 %, 0 MiB
2022/01/04 15:42:05.589, 6 %, 696 MiB
2022/01/04 15:42:06.603, 17 %, 1809 MiB
2022/01/04 15:42:07.616, 19 %, 2813 MiB
2022/01/04 15:42:08.630, 23 %, 3525 MiB
2022/01/04 15:42:09.643, 31 %, 3749 MiB
2022/01/04 15:42:10.657, 28 %, 3749 MiB
2022/01/04 15:42:11.671, 35 %, 3749 MiB
2022/01/04 15:42:12.685, 29 %, 3749 MiB
2022/01/04 15:42:13.698, 31 %, 3749 MiB
2022/01/04 15:42:14.712, 26 %, 3749 MiB
2022/01/04 15:42:15.725, 27 %, 3749 MiB
2022/01/04 15:42:16.738, 28 %, 3749 MiB
2022/01/04 15:42:17.751, 32 %, 3749 MiB
2022/01/04 15:42:18.764, 32 %, 3749 MiB
2022/01/04 15:42:19.777, 32 %, 3749 MiB
2022/01/04 15:42:20.791, 8 %, 3741 MiB
2022/01/04 15:42:21.804, 39 %, 0 MiB
2022/01/04 15:42:22.818, 9 %, 528 MiB
2022/01/04 15:42:23.831, 17 %, 1727 MiB
2022/01/04 15:42:24.846, 14 %, 2701 MiB
2022/01/04 15:42:25.859, 16 %, 3563 MiB
2022/01/04 15:42:26.874, 29 %, 3749 MiB
2022/01/04 15:42:27.886, 32 %, 3749 MiB
2022/01/04 15:42:28.900, 26 %, 3749 MiB
2022/01/04 15:42:29.912, 28 %, 3749 MiB
2022/01/04 15:42:30.926, 31 %, 3749 MiB
2022/01/04 15:42:31.939, 32 %, 3749 MiB
2022/01/04 15:42:32.952, 26 %, 3749 MiB
2022/01/04 15:42:33.965, 32 %, 3749 MiB
2022/01/04 15:42:34.979, 30 %, 3749 MiB
2022/01/04 15:42:35.992, 25 %, 3749 MiB
2022/01/04 15:42:37.005, 31 %, 3749 MiB
2022/01/04 15:42:38.018, 11 %, 3733 MiB
2022/01/04 15:42:39.033, 0 %, 0 MiB
2022/01/04 15:42:40.047, 0 %, 541 MiB
2022/01/04 15:42:41.061, 15 %, 1891 MiB
2022/01/04 15:42:42.075, 16 %, 2843 MiB
2022/01/04 15:42:43.088, 15 %, 3749 MiB
2022/01/04 15:42:44.100, 28 %, 3749 MiB
2022/01/04 15:42:45.114, 29 %, 3749 MiB
2022/01/04 15:42:46.127, 28 %, 3749 MiB
2022/01/04 15:42:47.141, 32 %, 3749 MiB
2022/01/04 15:42:48.153, 35 %, 3749 MiB
2022/01/04 15:42:49.165, 33 %, 3749 MiB
2022/01/04 15:42:50.179, 31 %, 3749 MiB
2022/01/04 15:42:51.192, 27 %, 3749 MiB
2022/01/04 15:42:52.205, 35 %, 3749 MiB
2022/01/04 15:42:53.218, 27 %, 3749 MiB
2022/01/04 15:42:54.232, 32 %, 3749 MiB
2022/01/04 15:42:55.278, 0 %, 1868 MiB
2022/01/04 15:42:56.292, 0 %, 0 MiB
2022/01/04 15:42:57.307, 0 %, 0 MiB
2022/01/04 15:42:58.322, 0 %, 0 MiB
2022/01/04 15:42:59.335, 0 %, 0 MiB
2022/01/04 15:43:00.347, 0 %, 0 MiB
2022/01/04 15:43:01.468, 0 %, 0 MiB
2022/01/04 15:43:02.481, 0 %, 0 MiB
2022/01/04 15:43:03.494, 0 %, 0 MiB
2022/01/04 15:43:04.507, 0 %, 0 MiB
2022/01/04 15:43:05.520, 0 %, 0 MiB
2022/01/04 15:43:06.534, 0 %, 0 MiB
2022/01/04 15:43:07.546, 0 %, 0 MiB
2022/01/04 15:43:08.562, 0 %, 0 MiB
2022/01/04 15:43:09.575, 0 %, 0 MiB
2022/01/04 15:43:10.588, 0 %, 0 MiB
2022/01/04 15:43:11.602, 0 %, 0 MiB
2022/01/04 15:43:12.615, 0 %, 0 MiB
2022/01/04 15:43:13.627, 0 %, 0 MiB
2022/01/04 15:43:14.640, 0 %, 0 MiB
2022/01/04 15:43:15.653, 0 %, 0 MiB
2022/01/04 15:43:16.666, 0 %, 0 MiB
2022/01/04 15:43:17.679, 0 %, 0 MiB
2022/01/04 15:43:18.693, 0 %, 0 MiB
2022/01/04 15:43:19.706, 0 %, 0 MiB
2022/01/04 15:43:20.719, 0 %, 0 MiB
2022/01/04 15:43:21.732, 0 %, 0 MiB
2022/01/04 15:43:22.745, 0 %, 0 MiB
2022/01/04 15:43:23.758, 0 %, 0 MiB
2022/01/04 15:43:24.771, 0 %, 0 MiB
2022/01/04 15:43:25.784, 0 %, 0 MiB
2022/01/04 15:43:26.797, 0 %, 0 MiB
2022/01/04 15:43:27.810, 0 %, 0 MiB
2022/01/04 15:43:28.823, 0 %, 0 MiB
2022/01/04 15:43:29.837, 0 %, 0 MiB
2022/01/04 15:43:30.849, 0 %, 0 MiB
2022/01/04 15:43:31.863, 0 %, 0 MiB
2022/01/04 15:43:32.876, 0 %, 0 MiB
2022/01/04 15:43:33.889, 0 %, 0 MiB
2022/01/04 15:43:35.048, 0 %, 0 MiB
2022/01/04 15:43:36.061, 0 %, 0 MiB
2022/01/04 15:43:37.073, 0 %, 0 MiB
2022/01/04 15:43:38.110, 0 %, 0 MiB
2022/01/04 15:43:39.123, 0 %, 0 MiB
2022/01/04 15:43:40.135, 0 %, 0 MiB
2022/01/04 15:43:41.148, 0 %, 0 MiB
2022/01/04 15:43:42.162, 0 %, 0 MiB
2022/01/04 15:43:43.175, 0 %, 0 MiB
2022/01/04 15:43:44.188, 0 %, 0 MiB
2022/01/04 15:43:45.200, 0 %, 0 MiB
2022/01/04 15:43:46.213, 0 %, 0 MiB
2022/01/04 15:43:47.226, 0 %, 0 MiB
2022/01/04 15:43:48.239, 0 %, 0 MiB
2022/01/04 15:43:49.252, 0 %, 0 MiB
2022/01/04 15:43:50.265, 0 %, 0 MiB
2022/01/04 15:43:51.284, 0 %, 0 MiB
2022/01/04 15:43:52.296, 0 %, 0 MiB
2022/01/04 15:43:53.309, 0 %, 0 MiB
2022/01/04 15:43:54.322, 0 %, 0 MiB
2022/01/04 15:43:55.335, 0 %, 0 MiB
2022/01/04 15:43:56.348, 0 %, 0 MiB
2022/01/04 15:43:57.360, 0 %, 0 MiB
2022/01/04 15:43:58.373, 0 %, 0 MiB
2022/01/04 15:43:59.386, 0 %, 0 MiB
2022/01/04 15:44:00.399, 0 %, 0 MiB
2022/01/04 15:44:01.411, 0 %, 0 MiB
2022/01/04 15:44:02.430, 0 %, 0 MiB
